,Invoice ID,Name,Order Date,State,City,Categories,Subcategories,Ratings,Quantity,MRP,Final Price,GST%%,City_Tier,Discount%,Delivery Fee%,Brand,Sale,Covid,Month,Year,WEEKDAY,Log_Final Price,Time_Month,Gender,Current Job Title,Marital Status,Income (per month),Hobbies_Count,Age,has_child,Lives_in_city_tier,Clusters,More_than_average
2685,FAETLP2204248931,G1M4R8,02-07-2021,Karnataka,Bengaluru,Clothing and Accessories,Beauty and Grooming,3.9,1,499,499,18%,Tier_1,0,0,Adrenex,Yes,No,7,2021,Weekday,6.212606096,Beginning,Male,Student,Not Married,Prefer Not to Say,1,23,No,Tier_1,0,No
2686,FAC9TA2202453305,G1M3R1,13-06-2021,Maharashtra,Nashik,Clothing and Accessories,Bottomwear,3.7,1,629,597,5%,Tier_2,6,0,Provogue,No,No,6,2021,Weekend,6.391917113,Mid,Male,Engineer,Not Married,"Rs. 2,00,000 and above",1,26,No,Tier_2,2,No
2687,FACHMUJ2200228551,G1M3R1,27-07-2021,Maharashtra,Nashik,Beauty and Grooming,Fragrances,4.2,1,223,211,18%,Tier_2,6,0,Frsh,Yes,No,7,2021,Weekday,5.351858133,End,Male,Engineer,Not Married,"Rs. 2,00,000 and above",1,26,No,Tier_2,2,No
2688,FACR8Q2200858279,G1M3R1,03-08-2021,Maharashtra,Nashik,Clothing and Accessories,Topwear,4.1,1,235,195,5%,Tier_2,18,18,METRONAUT,No,No,8,2021,Weekday,5.272999559,Beginning,Male,Engineer,Not Married,"Rs. 2,00,000 and above",1,26,No,Tier_2,2,No
2689,FAB01N2200000217,G1M3R1,01-04-2021,Maharashtra,Nashik,Clothing and Accessories,Topwear,3.8,1,455,455,5%,Tier_2,5,0,Rope,No,No,4,2021,Weekday,6.120297419,Beginning,Male,Engineer,Not Married,"Rs. 2,00,000 and above",1,26,No,Tier_2,2,No
2690,RADJ4O2200000197,G1M3R1,02-04-2021,Maharashtra,Nashik,Clothing and Accessories,Topwear,3.9,1,525,500,5%,Tier_2,5,0,HIGHLANDER,Yes,No,4,2021,Weekday,6.214608098,Beginning,Male,Engineer,Not Married,"Rs. 2,00,000 and above",1,26,No,Tier_2,2,No
2691,FAD57P2100131389,G1M3R1,16-10-2020,Maharashtra,Nashik,Clothing and Accessories,Topwear,4.1,1,240,219,5%,Tier_2,9,0,HIGHLANDER,No,1st Wave,10,2020,Weekday,5.38907173,Mid,Male,Engineer,Not Married,"Rs. 2,00,000 and above",1,26,No,Tier_2,2,No
2692,RAB9W72200295859,G1M3R1,03-08-2021,Maharashtra,Nashik,Clothing and Accessories,Topwear,4.1,1,195,195,5%,Tier_2,21,21,METRONAUT,No,No,8,2021,Weekday,5.272999559,Beginning,Male,Engineer,Not Married,"Rs. 2,00,000 and above",1,26,No,Tier_2,2,No
2693,FAD57J2200000431,G1M3R1,02-04-2021,Maharashtra,Nashik,Clothing and Accessories,Topwear,3.9,1,553,525,5%,Tier_2,6,0,HIGHLANDER,Yes,No,4,2021,Weekday,6.263398263,Beginning,Male,Engineer,Not Married,"Rs. 2,00,000 and above",1,26,No,Tier_2,2,No
2694,FAEGXU2100040866,G1M3R1,16-10-2020,Maharashtra,Nashik,Clothing and Accessories,Topwear,3.8,1,437,318,5%,Tier_2,28,0,HIGHLANDER,No,1st Wave,10,2020,Weekday,5.762051383,Mid,Male,Engineer,Not Married,"Rs. 2,00,000 and above",1,26,No,Tier_2,2,No
2695,FAAALJ2100721443,G1M3R1,16-10-2020,Maharashtra,Nashik,Beauty and Grooming,Fragrances,4.3,1,188,163,18%,Tier_2,14,0,Set,No,1st Wave,10,2020,Weekday,5.093750201,Mid,Male,Engineer,Not Married,"Rs. 2,00,000 and above",1,26,No,Tier_2,2,No
2696,FABZDC20039026,G1M3R2,27-12-2019,Maharashtra,Nashik,"Bags, Wallets & Belts",Bags & Backpacks,4.2,1,949,800,18%,Tier_2,16,0,Safari,No,No,12,2019,Weekday,6.684611728,End,Male,Freelancer,Not Married,"Rs. 50,000 – 75,000",1,25,No,Tier_2,2,Yes
2697,FAERZ12100020375,G1M3R2,11-10-2020,Maharashtra,Nashik,Health Care,Professional medical supplies,3.9,1,249,289,5%,Tier_2,0,17,Sugero,Yes,No,10,2020,Weekend,5.666426688,Mid,Male,Freelancer,Not Married,"Rs. 50,000 – 75,000",1,25,No,Tier_2,2,Yes
2698,FAD1YM2200002101,G1M3R2,16-05-2021,Maharashtra,Nashik,Food Products,"Dry Fruit, Nut & Seed",4.2,1,499,499,5%,Tier_2,1,0,SFT,No,2nd Wave,5,2021,Weekend,6.212606096,Mid,Male,Freelancer,Not Married,"Rs. 50,000 – 75,000",1,25,No,Tier_2,2,Yes
2699,FAA5AB2100005820,G1M3R2,03-01-2021,Maharashtra,Nashik,"Bags, Wallets & Belts",Bags & Backpacks,4.2,1,1199,1285,18%,Tier_2,16,8,SM,No,No,1,2021,Weekend,7.158513997,Beginning,Male,Freelancer,Not Married,"Rs. 50,000 – 75,000",1,25,No,Tier_2,2,Yes
2700,FADZXE2200026784,G1M3R2,15-07-2021,Maharashtra,Nashik,Home Entertainment,Televisions,4.4,1,44990,40990,28%,Tier_2,9,0,LG,No,No,7,2021,Weekday,10.62108341,Mid,Male,Freelancer,Not Married,"Rs. 50,000 – 75,000",1,25,No,Tier_2,2,Yes
2701,FACYCT2200012248,G1M3R2,15-05-2021,Maharashtra,Nashik,Health Care,Professional medical supplies,4.2,1,269,269,5%,Tier_2,5,0,3W,No,2nd Wave,5,2021,Weekend,5.59471138,Mid,Male,Freelancer,Not Married,"Rs. 50,000 – 75,000",1,25,No,Tier_2,2,Yes
2702,FAD5HC2200000493,G1M3R2,16-05-2021,Maharashtra,Nashik,Food Products,Food Products,4.5,1,499,499,18%,Tier_2,16,0,Yogabar,No,2nd Wave,5,2021,Weekend,6.212606096,Mid,Male,Freelancer,Not Married,"Rs. 50,000 – 75,000",1,25,No,Tier_2,2,Yes
2703,FAB1VY2100032083,G1M3R2,23-07-2020,Maharashtra,Nashik,Health Care,Home Medical Supplies,3,1,289,289,5%,Tier_2,5,0,Casa,No,1st Wave,7,2020,Weekday,5.666426688,End,Male,Freelancer,Not Married,"Rs. 50,000 – 75,000",1,25,No,Tier_2,2,Yes
2704,FAEIFW2100068642,G1M3R2,16-10-2020,Maharashtra,Nashik,Clothing and Accessories,Topwear,4,1,284,243,5%,Tier_2,15,0,Flying,No,1st Wave,10,2020,Weekday,5.493061443,Mid,Male,Freelancer,Not Married,"Rs. 50,000 – 75,000",1,25,No,Tier_2,2,Yes
2705,FADBR12000009246,G1M3R2,15-12-2019,Maharashtra,Nashik,Home Furnishing,Curtains & Accessories,4.118336545,1,349,349,5%,Tier_2,5,0,Alagh,No,No,12,2019,Weekend,5.855071922,Mid,Male,Freelancer,Not Married,"Rs. 50,000 – 75,000",1,25,No,Tier_2,2,Yes
2706,FAAABW2101382230,G1M3R2,19-10-2020,Maharashtra,Nashik,Clothing and Accessories,Topwear,3.8,1,362,402,5%,Tier_2,0,12,Wrangler,Yes,1st Wave,10,2020,Weekday,5.996452089,Mid,Male,Freelancer,Not Married,"Rs. 50,000 – 75,000",1,25,No,Tier_2,2,Yes
2707,FAGZA42200004007,G1M3R2,10-05-2021,Maharashtra,Nashik,Clothing and Accessories,Bottomwear,3.5,1,630,573,5%,Tier_2,10,0,GYRFALCON,No,No,5,2021,Weekday,6.350885717,Mid,Male,Freelancer,Not Married,"Rs. 50,000 – 75,000",1,25,No,Tier_2,2,Yes
2708,FAC54U2000002945,G1M3R3,01-10-2019,Maharashtra,Nashik,Clothing and Accessories,Innerwear and Swimwear,3.9,1,226,226,5%,Tier_2,5,0,Roden,No,No,10,2019,Weekday,5.420534999,Beginning,Male,Student,Not Married,"Rs. 2,00,000 and above",1,21,No,Tier_2,0,No
2709,FACDTV2200002386,G1M3R3,15-05-2021,Maharashtra,Nashik,Health Care,Home Medical Supplies,3.8,1,124,124,5%,Tier_2,5,0,ASIAN,No,2nd Wave,5,2021,Weekend,4.820281566,Mid,Male,Student,Not Married,"Rs. 2,00,000 and above",1,21,No,Tier_2,0,No
2710,FAGUW02100005762,G1M3R3,04-03-2021,Maharashtra,Nashik,Home Decor,Wall Decor Items,4.3,1,435,435,12%,Tier_2,11,0,ANB,Yes,2nd Wave,3,2021,Weekday,6.075346031,Beginning,Male,Student,Not Married,"Rs. 2,00,000 and above",1,21,No,Tier_2,0,No
2711,FABMJT2100026647,G1M3R3,23-07-2020,Maharashtra,Nashik,Mobiles & Accessories,Mobile Accessories,4.2,1,299,299,18%,Tier_2,16,0,Well,No,1st Wave,7,2020,Weekday,5.700443573,End,Male,Student,Not Married,"Rs. 2,00,000 and above",1,21,No,Tier_2,0,No
2712,FAC8FV2200006881,G1M3R3,23-04-2020,Maharashtra,Nashik,Automotive Accessories,Vehicle Cleaners,4,1,199,199,18%,Tier_2,16,0,FOXCARE,No,1st Wave,4,2020,Weekday,5.293304825,End,Male,Student,Not Married,"Rs. 2,00,000 and above",1,21,No,Tier_2,0,No
2713,FAC9TA2202458763,G1M3R3,13-06-2021,Maharashtra,Nashik,Automotive Accessories,Helmets and Riding Gear,4.3,1,897,852,18%,Tier_2,6,0,VEGA,No,No,6,2021,Weekend,6.747586527,Mid,Male,Student,Not Married,"Rs. 2,00,000 and above",1,21,No,Tier_2,0,No
2714,FABMJT2100026647,G1M3R3,23-07-2021,Maharashtra,Nashik,Mobiles & Accessories,Mobile Accessories,4.3,1,299,299,18%,Tier_2,16,0,Well,No,No,7,2021,Weekday,5.700443573,End,Male,Student,Not Married,"Rs. 2,00,000 and above",1,21,No,Tier_2,0,No
2715,FAA58H2200073638,G1M3R3,04-08-2021,Maharashtra,Nashik,Clothing and Accessories,Topwear,4.1,1,475,475,5%,Tier_2,5,0,Denis,No,2nd Wave,8,2021,Weekday,6.163314804,Beginning,Male,Student,Not Married,"Rs. 2,00,000 and above",1,21,No,Tier_2,0,No
2716,FADBI72200136443,G1M3R4,13-06-2021,Karnataka,Bangalore,Mobiles & Accessories,Mobiles,3.8,1,14499,14499,18%,Tier 3,16,0,Samsung,No,No,6,2021,Weekend,9.581834961,Mid,Male,Student,Not Married,"Rs. 10,000 – 25,000",2,26,No,Tier_1,2,No
2717,FAEURT2200000405,G1M3R4,13-06-2021,Karnataka,Bangalore,Mobiles & Accessories,Mobile Accessories,3.9,1,199,199,18%,Tier 3,16,0,Temperia,No,No,6,2021,Weekend,5.293304825,Mid,Male,Student,Not Married,"Rs. 10,000 – 25,000",2,26,No,Tier_1,2,No
2718,FADJQ42200000485,G1M3R4,13-06-2021,Karnataka,Bangalore,Mobiles & Accessories,Mobile Accessories,3,1,139,139,18%,Tier 3,16,0,LIKEDESIGN,No,No,6,2021,Weekend,4.934473933,Mid,Male,Student,Not Married,"Rs. 10,000 – 25,000",2,26,No,Tier_1,2,No
2719,FACERN2200023971,G1M3R4,13-06-2021,Karnataka,Bangalore,Mobiles & Accessories,Mobile Accessories,3.7,1,155,155,18%,Tier 3,0,0,CHVTS,No,No,6,2021,Weekend,5.043425117,Mid,Male,Student,Not Married,"Rs. 10,000 – 25,000",2,26,No,Tier_1,2,No
2720,FABYNX2100002332,G1M3R5,22-11-2020,Maharashtra,Mumbai,Clothing and Accessories,"Bags, Wallets & Belts",3.7,1,643,643,5%,Tier_1,0,0,Finerbeast,No,No,11,2020,Weekend,6.466144724,End,Male,Student,Not Married,Prefer Not to Say,1,19,No,Tier 3,0,No
2721,FAEWKJ2200234019,G1M3R5,16-07-2021,Maharashtra,Mumbai,Mobiles & Accessories,Mobiles,4.2,1,11999,11999,18%,Tier_1,0,0,SAMSUNG,No,No,7,2021,Weekday,9.392578592,Mid,Male,Student,Not Married,Prefer Not to Say,1,19,No,Tier 3,0,No
2722,FAEWJW2100434434,G1M3R5,11-12-2020,Maharashtra,Mumbai,Footwear,Men's Footwear,4.2,1,1047,1047,5%,Tier_1,0,0,ADIDAS,Yes,No,12,2020,Weekday,6.953684211,Mid,Male,Student,Not Married,Prefer Not to Say,1,19,No,Tier 3,0,No
2723,FAD09X2100028413,G1M3R6,07-11-2020,Maharashtra,Mumbai,Beauty and Grooming,Hair Care and Accessory,3.8,1,180,180,18%,Tier_1,0,0,Khadi,Yes,1st Wave,11,2020,Weekend,5.192956851,Beginning,Female,Teacher,Married,"Rs. 1,50, 000 – 2,00, 000",2,31,Yes,Tier_1,2,No
2724,FADV7R2100017061,G1M3R6,21-10-2020,Maharashtra,Mumbai,Clothing and Accessories,Sleepwear,4,1,398,398,5%,Tier_1,0,0,GOKUL,Yes,1st Wave,10,2020,Weekday,5.986452005,End,Female,Teacher,Married,"Rs. 1,50, 000 – 2,00, 000",2,31,Yes,Tier_1,2,No
2725,FACRBA2100011335,G1M3R7,18-12-2020,Maharashtra,Mumbai,Beauty and Grooming,Hair Care and Accessory,3.8,1,299,299,18%,Tier_1,0,0,Deluxe,No,No,12,2020,Weekday,5.700443573,Mid,Female,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,0,No
2726,FAEP912100008145,G1M3R7,17-12-2020,Maharashtra,Mumbai,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",4.1,1,438,438,5%,Tier_1,0,0,ANUBHUTEE,No,No,12,2020,Weekday,6.08221891,Mid,Female,Student,Not Married,Prefer Not to Say,1,24,No,Tier_2,0,No
2727,FAAAAB2005737299,G1M3R8,01-12-2019,Maharashtra,Nashik,Clothing and Accessories,Dresses and Gowns,4.1,1,480,480,5%,Tier_2,0,0,Provogue,No,No,12,2019,Weekend,6.173786104,Beginning,Female,Student,Not Married,"Rs. 1,00, 000 – 1,50,000",1,24,No,Tier_2,2,No
2728,FADPWL2000004786,G1M3R8,15-05-2020,Maharashtra,Nashik,Home Furnishing,Bed Linen & Blankets,3.6,1,350,350,5%,Tier_2,0,0,Prince,No,1st Wave,5,2020,Weekday,5.857933154,Mid,Female,Student,Not Married,"Rs. 1,00, 000 – 1,50,000",1,24,No,Tier_2,2,No
2729,FAAAV92003733043,G1M3R8,04-03-2020,Maharashtra,Nashik,Beauty and Grooming,Body & Face Skin Care,4.3,1,152,125,12%,Tier_2,18,0,Lakme,No,1st Wave,3,2020,Weekday,4.828313737,Beginning,Female,Student,Not Married,"Rs. 1,00, 000 – 1,50,000",1,24,No,Tier_2,2,No
2730,FAGQLC200001812,G1M3R8,23-04-2021,Maharashtra,Nashik,Home Decor,Flowers & Vases,4,1,368,349,12%,Tier_2,6,0,shanol,No,2nd Wave,4,2021,Weekday,5.855071922,End,Female,Student,Not Married,"Rs. 1,00, 000 – 1,50,000",1,24,No,Tier_2,2,No
2731,FAAAAB2002750701,G1M3R8,11-08-2019,Maharashtra,Nashik,"Bags, Wallets & Belts",Handbags & Clutches,4.2,1,1299,1199,5%,Tier_2,8,0,Caprese,No,No,8,2019,Weekend,7.089243155,Mid,Female,Student,Not Married,"Rs. 1,00, 000 – 1,50,000",1,24,No,Tier_2,2,No
2732,FAC40B2200007595,G1M3R9,23-04-2021,Maharashtra,Nashik,Health Care,Health Supplements,4,1,699,699,18%,Tier_2,0,0,MUSCLEBLAZE,No,2nd Wave,4,2021,Weekday,6.549650742,End,Male,Chatered Accountant,Not Married,"Rs. 2,00,000 and above",2,24,No,Tier_2,2,No
2733,FAB1VY2100032063,G1M3R9,23-07-2020,Maharashtra,Nashik,Health Care,Professional medical supplies,3.4,1,289,289,5%,Tier_2,0,0,Comfort,No,1st Wave,7,2020,Weekday,5.666426688,End,Male,Chatered Accountant,Not Married,"Rs. 2,00,000 and above",2,24,No,Tier_2,2,No
2734,FADUF82200006785,G1M3R9,16-05-2021,Maharashtra,Nashik,Beauty and Grooming,Oral Care,4.1,1,299,284,18%,Tier_2,6,0,Books,No,2nd Wave,5,2021,Weekend,5.648974238,Mid,Male,Chatered Accountant,Not Married,"Rs. 2,00,000 and above",2,24,No,Tier_2,2,No
2735,FAETLP2101077488,G1M3R9,16-10-2020,Maharashtra,Nashik,Clothing and Accessories,Topwear,4.1,1,239,186,5%,Tier_2,23,0,SKULT,No,1st Wave,10,2020,Weekday,5.225746674,Mid,Male,Chatered Accountant,Not Married,"Rs. 2,00,000 and above",2,24,No,Tier_2,2,No
2736,FAEAOH2100371088,G1M3R9,16-10-2020,Maharashtra,Nashik,Clothing and Accessories,Bottomwear,4.1,1,615,495,5%,Tier_2,20,0,Flying,No,1st Wave,10,2020,Weekday,6.204557763,Mid,Male,Chatered Accountant,Not Married,"Rs. 2,00,000 and above",2,24,No,Tier_2,2,No
2737,FADK9B2100003347,G1M3R9,16-10-2020,Maharashtra,Nashik,Beauty and Grooming,Hair Care and Accessory,3.9,1,125,98,5%,Tier_2,22,0,Alcamy,No,1st Wave,10,2020,Weekday,4.584967479,Mid,Male,Chatered Accountant,Not Married,"Rs. 2,00,000 and above",2,24,No,Tier_2,2,No
2738,FAAETG2100000,G1M3R9,16-10-2020,Maharashtra,Nashik,Clothing and Accessories,Topwear,3.7,1,299,227,12%,Tier_2,25,0,IRONGRIT,No,1st Wave,10,2020,Weekday,5.424950017,Mid,Male,Chatered Accountant,Not Married,"Rs. 2,00,000 and above",2,24,No,Tier_2,2,No
2739,FADAUP2105031366,G1M3R9,16-10-2020,Maharashtra,Nashik,Audio & Video,Headphones,4.1,1,899,820,18%,Tier_2,9,0,Infinity,No,1st Wave,10,2020,Weekday,6.70930434,Mid,Male,Chatered Accountant,Not Married,"Rs. 2,00,000 and above",2,24,No,Tier_2,2,No
2740,FAD3N12100097642,G1M3R10,24-08-2020,Maharashtra,Mumbai,Home Furnishing,Bed Linen & Blankets,3.5,1,279,279,5%,Tier_1,0,0,Décor,No,1st Wave,8,2020,Weekday,5.631211782,End,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2741,FAC412100005494,G1M3R10,09-10-2020,Maharashtra,Mumbai,Clothing and Accessories,Innerwear and Swimwear,3.6,1,208,268,5%,Tier_1,0,29,Loverx,No,1st Wave,10,2020,Weekday,5.590986981,Beginning,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2742,FABO5L2102627332,G1M3R10,03-03-2021,Maharashtra,Mumbai,Food Products,Edible Oil,4.4,1,160,160,5%,Tier_1,0,0,Patanjali,No,No,3,2021,Weekday,5.075173815,Beginning,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2743,FACFZG2200001986,G1M3R10,03-03-2021,Maharashtra,Mumbai,Food Products,Food Products,4.3,1,57,1,0%,Tier_1,99,0,Pillsbury,No,No,3,2021,Weekday,0,Beginning,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2744,FACFZG2200001988,G1M3R10,03-03-2021,Maharashtra,Mumbai,Food Products,Pickle,4.4,1,85,85,12%,Tier_1,0,0,Mother's,No,No,3,2021,Weekday,4.442651256,Beginning,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2745,FACFZG2200001989,G1M3R10,03-03-2021,Maharashtra,Mumbai,Food Products,Breakfast Cereal,4.3,1,190,169,5%,Tier_1,12,0,Bagrry's,No,No,3,2021,Weekday,5.129898715,Beginning,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2746,FACFZG2200001990,G1M3R10,03-03-2021,Maharashtra,Mumbai,Beauty and Grooming,Bath & Shower,4.5,1,199,149,18%,Tier_1,26,0,Nivea,No,No,3,2021,Weekday,5.003946306,Beginning,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2747,FACFZG2200001991,G1M3R10,03-03-2021,Maharashtra,Mumbai,Beauty and Grooming,Body & Face Skin Care,3.2,1,15,15,18%,Tier_1,0,0,Patanjali,No,No,3,2021,Weekday,2.708050201,Beginning,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2748,FACFZG2200001992,G1M3R10,03-03-2021,Maharashtra,Mumbai,Home Cleaning & Bathroom Accessories,Detergents & Laundry,4.4,1,449,327,18%,Tier_1,28,0,Surf,No,No,3,2021,Weekday,5.789960171,Beginning,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2749,FACFZG2200001994,G1M3R10,10-04-2021,Maharashtra,Mumbai,Clothing and Accessories,Topwear,3.9,1,299,284,5%,Tier_1,6,0,VAANYA,No,No,4,2021,Weekend,5.648974238,Mid,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2750,FAE5GM2200012866,G1M3R10,02-09-2021,Maharashtra,Mumbai,Home Decor,Showpieces & Decor Accents,4.3,1,224,224,12%,Tier_1,0,0,ESCAPER,Yes,No,9,2021,Weekday,5.411646052,Beginning,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2751,FAA1AT2200020921,G1M3R10,08-09-2021,Maharashtra,Mumbai,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",4,1,521,521,5%,Tier_1,0,0,Style,Yes,No,9,2021,Weekday,6.255750042,Beginning,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2752,FACPAW2200008753,G1M3R10,16-05-2021,Maharashtra,Mumbai,Food Products,"Dry Fruit, Nut & Seed",4.1,1,359,359,5%,Tier_1,0,0,sft,No,2nd Wave,5,2021,Weekend,5.883322388,Mid,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2753,FADAUP21050705,G1M3R10,16-10-2020,Maharashtra,Mumbai,Beauty and Grooming,Oral Care,4.5,1,208,161,12%,Tier_1,23,0,Listerine,No,1st Wave,10,2020,Weekday,5.081404365,Mid,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2754,FAEU5O2100001332,G1M3R10,16-10-2020,Maharashtra,Mumbai,"Kitchen, Cookware & Serveware",Kitchen Storage & Containers,4.3,1,299,272,5%,Tier_1,10,0,Buransh,No,1st Wave,10,2020,Weekday,5.605802066,Mid,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2755,FACFZG2200001993,G1M3R10,11-02-2019,Maharashtra,Mumbai,Home Cleaning & Bathroom Accessories,HouseHold Supplies,4,1,70,49,12%,Tier_1,30,0,Savaal,No,No,2,2019,Weekday,3.891820298,Mid,Female,Student,Not Married,"Rs. 2,00,000 and above",2,23,No,Tier_1,0,Yes
2756,FAA6HU2000004706,G1M3R11,09-05-2019,Maharashtra,Nashik,Computers,Laptop Accessories,3.9,1,189,189,12%,Tier_2,0,0,Flipkart,No,No,5,2019,Weekday,5.241747015,Beginning,Female,Housewife,Married,"Rs. 75,000 – 1,00,000",1,27,Yes,Tier_2,2,No
2757,FAABVP2100144214,G1M3R11,16-10-2020,Maharashtra,Nashik,Beauty and Grooming,Bath & Shower,4.3,1,198,155,12%,Tier_2,22,0,Himalaya,No,1st Wave,10,2020,Weekday,5.043425117,Mid,Female,Housewife,Married,"Rs. 75,000 – 1,00,000",1,27,Yes,Tier_2,2,No
2758,FADAVP2100023214,G1M3R11,12-06-2020,Maharashtra,Nashik,Beauty and Grooming,Bath & Shower,4.3,1,198,155,12%,Tier_2,22,0,Himalaya,No,No,6,2020,Weekday,5.043425117,Mid,Female,Housewife,Married,"Rs. 75,000 – 1,00,000",1,27,Yes,Tier_2,2,No
2759,FAEBR12000129886,G1M3R11,02-09-2020,Maharashtra,Nashik,Beauty and Grooming,Bath & Shower,4.3,1,198,155,12%,Tier_2,22,0,Himalaya,No,No,9,2020,Weekday,5.043425117,Beginning,Female,Housewife,Married,"Rs. 75,000 – 1,00,000",1,27,Yes,Tier_2,2,No
2760,FADWD42100007579,G1M3R12,23-07-2020,Maharashtra,Nashik,Mobiles & Accessories,Mobile Accessories,3.9,1,199,199,18%,Tier_2,0,0,KWINE,No,1st Wave,7,2020,Weekday,5.293304825,End,Male,Engineer,Married,"Rs. 2,00,000 and above",1,26,No,Tier_2,2,No
2761,FABJ7L200036440,G1M3R12,23-07-2020,Maharashtra,Nashik,Mobiles & Accessories,Mobile Accessories,4.4,1,199,199,18%,Tier_2,0,0,Sprik,No,1st Wave,7,2020,Weekday,5.293304825,End,Male,Engineer,Married,"Rs. 2,00,000 and above",1,26,No,Tier_2,2,No
2762,FAA9Q31901287790,G1M2R1,02-04-2019,Kerala,Malappuram,Computers,Storage,4.3,1,339,339,18%,Tier_2,12,12,SanDisk,No,No,4,2019,Weekday,5.826000107,Beginning,Male,Engineer,Not Married,"Rs. 10,000 – 25,000",2,24,No,Tier 3,0,Yes
2763,FACBBA1900008482,G1M2R1,25-02-2019,Kerala,Malappuram,Furniture,Wardrobes,3.3,1,1549,1591.37,18%,Tier_2,0,3,Continental,No,No,2,2019,Weekday,7.372350559,End,Male,Engineer,Not Married,"Rs. 10,000 – 25,000",2,24,No,Tier 3,0,Yes
2764,FABZDH1900725456,G1M2R1,27-02-2019,Kerala,Malappuram,Beauty and Grooming,Makeup,4.4,1,146,146,18%,Tier_2,28,28,Maybelline,No,No,2,2019,Weekday,4.983606622,End,Male,Engineer,Not Married,"Rs. 10,000 – 25,000",2,24,No,Tier 3,0,Yes
2765,FAAXNJ1902748333,G1M2R1,27-02-2019,Kerala,Malappuram,Beauty and Grooming,Body & Face Skin Care,4,1,180,180,18%,Tier_2,23,23,Neutrogena,No,No,2,2019,Weekday,5.192956851,End,Male,Engineer,Not Married,"Rs. 10,000 – 25,000",2,24,No,Tier 3,0,Yes
2766,FABKQ71900020318,G1M2R1,03-02-2019,Kerala,Malappuram,Books,Books,5,1,1064,1064,0%,Tier_2,0,0,Corporate,No,No,2,2019,Weekend,6.96979067,Beginning,Male,Engineer,Not Married,"Rs. 10,000 – 25,000",2,24,No,Tier 3,0,Yes
2767,FAAJBH1900010852,G1M2R1,03-02-2019,Kerala,Malappuram,Books,Books,4.5,1,1014,1160,0%,Tier_2,0,15,Strategic,No,No,2,2019,Weekend,7.056175284,Beginning,Male,Engineer,Not Married,"Rs. 10,000 – 25,000",2,24,No,Tier 3,0,Yes
2768,FABZDH1900773991,G1M2R1,03-10-2019,Kerala,Malappuram,Home Lighting,Utility Lighting,5,1,379,379,12%,Tier_2,11,11,Eveready,Yes,No,10,2019,Weekday,5.937536205,Beginning,Male,Engineer,Not Married,"Rs. 10,000 – 25,000",2,24,No,Tier 3,0,Yes
2769,FABU5I2000000205,G1M2R1,13-04-2019,Kerala,Malappuram,Books,Books,3.9,1,2100,2100,18%,Tier_2,0,0,UG,Yes,No,4,2019,Weekend,7.649692624,Mid,Male,Engineer,Not Married,"Rs. 10,000 – 25,000",2,24,No,Tier 3,0,Yes
2770,FABN5Z2000006760,G1M2R1,15-04-2019,Kerala,Malappuram,Footwear,Men's Footwear,3.9,1,499,499,5%,Tier_2,0,0,Kraasa,Yes,No,4,2019,Weekday,6.212606096,Mid,Male,Engineer,Not Married,"Rs. 10,000 – 25,000",2,24,No,Tier 3,0,Yes
2771,FAAF7Z2000001425,G1M2R1,06-05-2019,Kerala,Malappuram,Mobiles & Accessories,Mobile Accessories,4.2,1,334,383.15,18%,Tier_2,0,15,SDS,Yes,No,5,2019,Weekday,5.948426557,Beginning,Male,Engineer,Not Married,"Rs. 10,000 – 25,000",2,24,No,Tier 3,0,Yes
2772,FABAFG2000015099,G1M2R1,07-04-2019,Kerala,Malappuram,Beauty and Grooming,Hair Care and Accessory,4,1,248,248,5%,Tier_2,0,0,Pema,No,No,4,2019,Weekend,5.513428746,Beginning,Male,Engineer,Not Married,"Rs. 10,000 – 25,000",2,24,No,Tier 3,0,Yes
