,Invoice ID,Name,Order Date,State,City,Categories,Subcategories,Ratings,Quantity,MRP,Final Price,GST%%,Covid,City_Tier,Discount%,Delivery Fee%,Sale,Brand,Month,Year,WEEKDAY,Log_Final Price,Time_Month,Gender,Current Job Title,Marital Status,Do you have to care for anyone with chronic illness?,Income (per month),Preferred Mode of Payment,Do you practise meditation? Yes/No,If yes,Do you do any form of exercise?,If yes.1, How often do you volunteer for social-service activities?,Hobbies_Count,How often do you pursue your hobbies?,"In most ways, my life is close to my ideal",The Conditions in my life are excellent.,"So far, I have got the important things I want in my life","If I could live my life over, I would change almost nothing",Many people have directly or indirectly contributed to my progress in life,I feel good when I co-operate with others,"When making a decision, I take other people's needs and feelings into account.","It is my duty to take care of my family, even when I have to sacrifice what I want.",Honesty is important to achieve success,Social inequalities bother me,What I am today is solely because of my hard work and talent,People should keep their troubles to themselves,It is important that I do my job better than others,Winning is everything,I don’t worry about others as long as I am happy,It upsets me when my work is not recognized by others,Traditional values are important for me,I plan for the long-term,I am willing to give up today’s fun for future success,I believe persistence is key to success,Saving money is important to me,It is okay to use shortcuts to get what you want,I like to get quick results,I would rather spend money today than save for future,"When my routine is disturbed, it upsets me","I admire people who own expensive homes, cars, and clothes",The things I own say a lot about how well I’m doing in life,I aspire a luxurious and comfortable lifestyle,My life would be better if I owned certain things I don’t have,I’d be happier if I could afford to buy more things,I don’t pay much attention to the material objects other people own,I usually buy only the things I need,I have all the things I really need to enjoy life,My happiness does not depend on things I own,There is a higher purpose to life than comfort and luxury,I believe success in life does not mean becoming rich,I segregate waste before its disposal,I try to conserve water,I try to educate people I know about climate change,I sign petitions related to environmental issues,I try to conserve electricity,I walk/cycle/use public transport to save fuel,Age,has_child,Lives_in_city_tier
2986,OD120296016703041000,G5M4R7,2020-11-23,Haryana,Mahendragarh,Audio & Video,Headphones,4.3,1,1999.0,1989.0,12%,1st Wave,Tier 3,1,0,Yes,OnePlus,11,2020,Weekday,7.5953872788539725,End,Male,Asst production engineer,Not Married,Yes,"Rs. 25,000 – 50,000",UPI,No,I have never tried.,Yes,once or twice a week,Sometimes,2.0,Rarely,4.0,6.0,2.0,3.0,5.0,6.0,3.0,7.0,7.0,3.0,6.0,6.0,6.0,6.0,1.0,5.0,6.0,5.0,6.0,5.0,4.0,1.0,4.0,6.0,5.0,3.0,5.0,2.0,3.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,4.0,5.0,4.0,5.0,3.0,7.0,29.0,No,Tier 3
2987,OD121507696345426000,G5M4R18,2021-04-12,Uttar Pradesh,Atraulia,Clothing and Accessories,Topwear,4.118336545,1,278.0,278.0,5%,2nd Wave,Tier 3,0,0,Yes,ROADSTER,4,2021,Weekday,5.627621113690637,Mid,Male,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,I have never tried.,Yes,sometimes but not consistent,Sometimes,1.0,Always,4.0,2.0,2.0,2.0,2.0,4.0,4.0,7.0,7.0,5.0,6.0,1.0,7.0,4.0,4.0,4.0,6.0,7.0,5.0,5.0,7.0,3.0,3.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,4.0,7.0,3.0,4.0,7.0,7.0,4.0,5.0,7.0,5.0,5.0,7.0,20.0,No,Tier 3
2988,OD116672370261769004,G5M5R1,2020-07-13,Maharashtra,Mumbai,Computers,Network Components,4.3,1,549.0,549.0,5%,1st Wave,Tier_1,0,0,Yes,D-Link,7,2020,Weekday,6.3080984415095305,Mid,Male,IT Analyst,Married,Yes,"Rs. 75,000 – 1,00,000",UPI,Yes,sometimes but not consistent,Yes,everyday,Sometimes,2.0,Always,2.0,4.0,6.0,1.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,4.0,7.0,5.0,5.0,7.0,3.0,5.0,4.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,4.0,7.0,7.0,7.0,3.0,5.0,1.0,4.0,7.0,7.0,5.0,7.0,2.0,1.0,7.0,7.0,49.0,Yes,Tier_1
2989,OD116672370261769008,G5M5R2,2021-03-28,Maharashtra,Nashik,Books,Other Books,4.3,1,734.0,734.0,5%,2nd Wave,Tier_2,0,0,Yes,Jave,3,2021,Weekend,6.598509028614515,End,Male,Teacher,Married,No,"Rs. 25,000 – 50,000",UPI,Yes,everyday,Yes,everyday,Never,2.0,sometimes,7.0,7.0,7.0,3.0,4.0,7.0,7.0,4.0,7.0,7.0,7.0,2.0,7.0,3.0,6.0,7.0,1.0,7.0,7.0,7.0,7.0,6.0,7.0,3.0,7.0,7.0,6.0,7.0,7.0,7.0,4.0,7.0,3.0,6.0,7.0,7.0,3.0,7.0,6.0,1.0,7.0,7.0,46.0,Yes,Tier_2
2990,OD116672370261769009,G5M5R3,2020-05-18,Maharashtra,Nashik,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",4.2,1,2610.0,2610.0,5%,1st Wave,Tier_2,0,0,No,Women,5,2020,Weekday,7.867105500316739,Mid,Female,Manager,Not Married,No,Prefer Not to Say,UPI,Yes,everyday,Yes,everyday,Sometimes,3.0,sometimes,3.0,4.0,2.0,1.0,1.0,7.0,4.0,2.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,1.0,7.0,7.0,7.0,7.0,4.0,7.0,7.0,1.0,7.0,7.0,7.0,3.0,4.0,1.0,5.0,7.0,4.0,7.0,7.0,7.0,5.0,5.0,7.0,31.0,No,Tier_2
2991,FAD30X210007123,G5M5R6,2020-11-29,Maharashtra,Pune,Grocery,Flipkart Smartbuy Grocery,4.5,1,582.0,582.0,5%,1st Wave,Tier_1,0,0,Yes,Flipkart,11,2020,Weekend,6.366470447731438,End,Male,Sales Manager,Not Married,Yes,Prefer Not to Say,UPI,Yes,once or twice a week,Yes,everyday,Never,1.0,sometimes,5.0,5.0,3.0,2.0,7.0,7.0,4.0,5.0,7.0,7.0,7.0,3.0,7.0,3.0,7.0,7.0,5.0,6.0,3.0,7.0,7.0,6.0,5.0,1.0,7.0,7.0,1.0,7.0,7.0,7.0,5.0,7.0,1.0,1.0,7.0,5.0,3.0,7.0,4.0,1.0,7.0,7.0,30.0,No,Tier_1
2992,OD121015801120219000,G6M1R3,2021-02-14,Uttar Pradesh,Ghaziabad,Food Products,"Dry Fruit, Nut & Seed",4.3,1,169.0,169.0,12%,No,Tier_2,0,0,Yes,SROTAS,2,2021,Weekend,5.1298987149230735,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,Yes,everyday,Yes,everyday,Very Often,1.0,very often,4.0,4.0,4.0,3.0,6.0,5.0,4.0,6.0,4.0,4.0,4.0,7.0,7.0,4.0,4.0,6.0,6.0,6.0,5.0,5.0,6.0,3.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,5.0,5.0,6.0,6.0,6.0,4.0,6.0,5.0,4.0,6.0,4.0,23.0,No,Tier_2
2993,OD120688380772559000,G6M1R6,2021-07-01,Uttar Pradesh,Ghaziabad,Footwear,Men's Footwear,4.1,1,522.0,561.0,0%,No,Tier_2,0,8,Yes,Adza,7,2021,Weekday,6.329720905522696,Beginning,Male,Service Engineer,Not Married,No,Prefer Not to Say,UPI,No,No,No,No,Always,2.0,sometimes,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,24.0,No,Tier_2
2994,OD121147022164608000,G6M1R6,2021-01-03,Uttar Pradesh,Ghaziabad,Clothing and Accessories,"Kurtas, Ethnic Sets and Bottoms",4.1,1,799.0,799.0,5%,No,Tier_2,0,0,Yes,Aks,1,2021,Weekend,6.683360945766275,Beginning,Male,Service Engineer,Not Married,No,Prefer Not to Say,UPI,No,No,No,No,Always,2.0,sometimes,5.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,4.0,24.0,No,Tier_2
2995,OD122062102355415000,G6M2R1,2021-06-26,Uttarakhand,Pauri,Mobiles & Accessories,Mobile Accessories,4.118336545,1,1000.0,1000.0,0%,No,Tier 3,0,0,Yes,Motorola,6,2021,Weekend,6.907755278982137,End,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Never,1.0,very often,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,7.0,7.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,7.0,7.0,7.0,4.0,6.0,2.0,2.0,6.0,1.0,24.0,No,Tier_1
2996,OD122629512162559000,G6M2R1,2021-08-20,Karnataka,Bengaluru,Footwear,Men's Footwear,4.2,1,890.0,890.0,5%,No,Tier_1,0,0,Yes,NIVIA,8,2021,Weekday,6.7912214627261855,End,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Never,1.0,very often,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,7.0,7.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,7.0,7.0,7.0,7.0,4.0,6.0,2.0,2.0,6.0,1.0,24.0,No,Tier_1
2997,OD119195033496567000,G6M2R2,2020-07-19,Delhi,New Delhi,Festive Decor & Gifting,Festive Gifts,4.118336545,1,99.0,99.0,5%,1st Wave,Tier_1,0,0,Yes,SP,7,2020,Weekend,4.59511985013459,Mid,Male,BIS Scientist,Not Married,No,"Rs. 75,000 – 1,00,000",UPI,No,sometimes but not consistent,No,sometimes but not consistent,Sometimes,3.0,very often,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,5.0,6.0,2.0,6.0,6.0,2.0,6.0,6.0,7.0,6.0,6.0,6.0,2.0,2.0,5.0,6.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,3.0,5.0,5.0,25.0,No,Tier_2
2998,OD121070191027226000,G6M2R4,2021-02-21,Punjab,Dinanagar,Footwear,Men's Footwear,4.3,1,1699.0,1765.0,18%,No,Tier 3,0,4,Yes,Puma,2,2021,Weekend,7.475905969367397,End,Male,Senior Data Scientist,Not Married,No,"Rs. 1,00, 000 – 1,50,000",UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2.0,very often,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,5.0,3.0,5.0,2.0,2.0,3.0,4.0,6.0,5.0,6.0,5.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,5.0,5.0,6.0,28.0,No,Tier 3
2999,OD119967638014021000,G6M2R4,2020-10-16,Maharashtra,Mumbai,Footwear,Men's Footwear,4.3,1,2959.0,2662.0,18%,1st Wave,Tier_1,11,0,Yes,Nike,10,2020,Weekday,7.8868329989550565,Mid,Male,Senior Data Scientist,Not Married,No,"Rs. 1,00, 000 – 1,50,000",UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2.0,very often,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,5.0,3.0,5.0,2.0,2.0,3.0,4.0,6.0,5.0,6.0,5.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,5.0,5.0,6.0,28.0,No,Tier 3
3000,OD114979998470066000,G6M2R4,2019-03-19,Karnataka,Bengaluru,Footwear,Men's Footwear,4.2,1,145.0,210.0,5%,No,Tier_1,0,45,Yes,Edizi,3,2019,Weekday,5.3471075307174685,Mid,Male,Senior Data Scientist,Not Married,No,"Rs. 1,00, 000 – 1,50,000",UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2.0,very often,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,5.0,3.0,5.0,2.0,2.0,3.0,4.0,6.0,5.0,6.0,5.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,6.0,3.0,5.0,5.0,5.0,5.0,6.0,28.0,No,Tier 3
3001,OD122355536563631000,G6M2R6,2021-07-19,Maharashtra,Kudus,Footwear,Men's Footwear,4.1,1,642.0,642.0,5%,No,Tier 3,0,0,Yes,Campus,7,2021,Weekday,6.464588303689961,Mid,Male,Assistant Manager,Not Married,No,"Rs. 1,00, 000 – 1,50,000",UPI,No,I have never tried.,Yes,everyday,Very Often,1.0,very often,7.0,6.0,5.0,4.0,7.0,7.0,7.0,7.0,7.0,3.0,6.0,1.0,6.0,6.0,1.0,4.0,5.0,7.0,7.0,7.0,7.0,5.0,7.0,1.0,4.0,3.0,4.0,2.0,2.0,1.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,25.0,No,Tier 3
3002,OD122336252201043000,G6M2R7,2021-07-17,Uttar Pradesh,Lucknow,"Kitchen, Cookware & Serveware",Kitchen Storage & Containers,4.5,1,499.0,99.0,0%,No,Tier_2,81,0,Yes,MACARIZE,7,2021,Weekend,4.59511985013459,Mid,Male,Student,Not Married,No,"Rs. 25,000 – 50,000",UPI,Yes,sometimes but not consistent,Yes,sometimes but not consistent,Very Often,2.0,sometimes,4.0,4.0,4.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,26.0,No,Tier_2
3003,OD119961641544631000,G6M2R14,2020-10-15,Uttar Pradesh,Banda,Clothing and Accessories,Winter Wear,4.2,1,286.0,185.0,5%,1st Wave,Tier 3,50,14,Yes,Provogue,10,2020,Weekday,5.220355825078324,Mid,Female,Functional expert,Not Married,No,"Rs. 50,000 – 75,000",UPI,No,I have never tried.,No,sometimes but not consistent,Sometimes,2.0,very often,5.0,4.0,5.0,3.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,7.0,6.0,6.0,6.0,1.0,6.0,4.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,24.0,No,Tier 3
3004,OD222200519947305000,G6M2R14,2021-07-01,Uttar Pradesh,Banda,"Bags, Wallets & Belts",Luggage & Travel,4.4,1,2299.0,2184.0,18%,No,Tier 3,6,0,Yes,SAFARI,7,2021,Weekday,7.688913336864796,Beginning,Female,Functional expert,Not Married,No,"Rs. 50,000 – 75,000",UPI,No,I have never tried.,No,sometimes but not consistent,Sometimes,2.0,very often,5.0,4.0,5.0,3.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,7.0,6.0,6.0,6.0,1.0,6.0,4.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,24.0,No,Tier 3
3005,OD222105618935049000,G6M3R01,2021-06-20,Madhya Pradesh,UdaiPur,Health Care,Home Medical Supplies,4.1,1,189.0,189.0,5%,No,Tier 3,0,0,Yes,PROTECTERR,6,2021,Weekend,5.241747015059643,End,Male,Student,Not Married,No,Prefer Not to Say,UPI,Yes,everyday,Yes,everyday,Very Often,3.0,sometimes,4.0,5.0,5.0,2.0,6.0,7.0,5.0,7.0,7.0,7.0,4.0,4.0,7.0,1.0,4.0,3.0,7.0,7.0,7.0,7.0,7.0,5.0,5.0,1.0,7.0,4.0,1.0,4.0,5.0,5.0,4.0,7.0,5.0,5.0,7.0,7.0,5.0,6.0,6.0,5.0,6.0,5.0,23.0,No,Tier 3
3006,OD119640193100680000,G6M3R05,2020-09-08,Madhya Pradesh,Multai,Mobiles & Accessories,Mobiles,4.5,1,11999.0,11999.0,18%,1st Wave,Tier 3,0,0,Yes,Realme,9,2020,Weekday,9.392578591964389,Beginning,Male,Student,Not Married,No,Prefer Not to Say,UPI,Yes,sometimes but not consistent,Yes,everyday,Sometimes,1.0,sometimes,7.0,4.0,4.0,5.0,5.0,5.0,7.0,5.0,7.0,7.0,7.0,7.0,1.0,7.0,5.0,5.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.5,5.0,5.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,24.0,No,Tier 3
3007,OD110049629540847000,G6M3R08,2020-08-25,Madhya Pradesh,Anuppur,Wearable Smart Devices,Smart Bands,3.2,1,366.0,406.0,28%,1st Wave,Tier 3,0,11,Yes,Gypsy,8,2020,Weekday,6.0063531596017325,End,Male,Student,Not Married,Yes,Prefer Not to Say,UPI,Yes,sometimes but not consistent,Yes,sometimes but not consistent,Sometimes,1.0,Always,7.0,6.0,7.0,7.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,3.0,3.0,3.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,6.0,4.0,6.0,6.0,6.0,6.0,4.0,5.0,4.0,5.0,5.0,7.0,6.0,7.0,7.0,7.0,23.0,No,Tier 3
3008,OD120470096111773000,G6M3R13,2020-12-13,Madhya Pradesh,Jabalpur,Food Products,Food Products,4.118336545,1,199.0,199.0,12%,No,Tier_2,0,0,No,Go,12,2020,Weekend,5.293304824724492,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,Yes,sometimes but not consistent,Yes,everyday,Very Often,2.0,Always,4.0,4.0,2.0,1.0,7.0,6.0,7.0,6.0,7.0,7.0,5.0,2.0,6.0,7.0,1.0,3.0,6.0,7.0,7.0,7.0,6.0,1.0,1.0,2.0,6.0,3.0,4.0,6.0,6.0,6.0,3.0,2.0,1.0,4.0,6.0,4.0,7.0,7.0,7.0,6.0,6.0,4.0,22.0,No,Tier_2
3009,OD119963264604725000,G6M3R13,2020-10-15,Madhya Pradesh,Jabalpur,Footwear,Men's Footwear,4.1,1,759.0,759.0,5%,1st Wave,Tier_2,0,0,Yes,Puma,10,2020,Weekday,6.63200177739563,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,Yes,sometimes but not consistent,Yes,everyday,Very Often,2.0,Always,4.0,4.0,2.0,1.0,7.0,6.0,7.0,6.0,7.0,7.0,5.0,2.0,6.0,7.0,1.0,3.0,6.0,7.0,7.0,7.0,6.0,1.0,1.0,2.0,6.0,3.0,4.0,6.0,6.0,6.0,3.0,2.0,1.0,4.0,6.0,4.0,7.0,7.0,7.0,6.0,6.0,4.0,22.0,No,Tier_2
3010,OD117876691860243000,G6M3R13,2020-02-17,Madhya Pradesh,Jabalpur,Exercise & Fitness,Fitness Accessories,4.1,1,335.0,335.0,18%,1st Wave,Tier_2,0,0,No,Nivia,2,2020,Weekday,5.814130531825066,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,Yes,sometimes but not consistent,Yes,everyday,Very Often,2.0,Always,4.0,4.0,2.0,1.0,7.0,6.0,7.0,6.0,7.0,7.0,5.0,2.0,6.0,7.0,1.0,3.0,6.0,7.0,7.0,7.0,6.0,1.0,1.0,2.0,6.0,3.0,4.0,6.0,6.0,6.0,3.0,2.0,1.0,4.0,6.0,4.0,7.0,7.0,7.0,6.0,6.0,4.0,22.0,No,Tier_2
3011,OD119967144739331000,G6M3R14,2021-03-03,Madhya Pradesh,Indore,Clothing and Accessories,Bottomwear,4.118336545,1,703.0,703.0,5%,No,Tier_2,0,0,Yes,Studio,3,2021,Weekday,6.555356891810665,Beginning,Male,Engineer,Not Married,No,"Rs. 10,000 – 25,000",UPI,Yes,sometimes but not consistent,No,sometimes but not consistent,Rarely,1.0,Always,5.0,4.0,5.0,1.0,5.0,6.0,6.0,5.0,7.0,6.0,7.0,3.0,4.0,2.0,4.0,5.0,7.0,7.0,3.0,6.0,6.0,3.0,2.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,6.0,3.0,4.0,5.0,4.0,1.0,3.0,7.0,6.0,2.0,4.0,2.0,23.0,No,Tier_2
3012,OD119201483908428000,G6M3R14,2020-07-19,Madhya Pradesh,Indore,Clothing and Accessories,Sarees And Saree Essentials,4.118336545,1,555.0,555.0,5%,1st Wave,Tier_2,0,0,Yes,Villagius,7,2020,Weekend,6.318968113746434,Mid,Male,Engineer,Not Married,No,"Rs. 10,000 – 25,000",UPI,Yes,sometimes but not consistent,No,sometimes but not consistent,Rarely,1.0,Always,5.0,4.0,5.0,1.0,5.0,6.0,6.0,5.0,7.0,6.0,7.0,3.0,4.0,2.0,4.0,5.0,7.0,7.0,3.0,6.0,6.0,3.0,2.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,6.0,3.0,4.0,5.0,4.0,1.0,3.0,7.0,6.0,2.0,4.0,2.0,23.0,No,Tier_2
3013,OD119078266538118000,G6M3R14,2020-07-09,Madhya Pradesh,Indore,Clothing and Accessories,Topwear,3.8,1,699.0,699.0,5%,1st Wave,Tier_2,0,0,Yes,MR.KAMEEJ,7,2020,Weekday,6.54965074223381,Beginning,Male,Engineer,Not Married,No,"Rs. 10,000 – 25,000",UPI,Yes,sometimes but not consistent,No,sometimes but not consistent,Rarely,1.0,Always,5.0,4.0,5.0,1.0,5.0,6.0,6.0,5.0,7.0,6.0,7.0,3.0,4.0,2.0,4.0,5.0,7.0,7.0,3.0,6.0,6.0,3.0,2.0,3.0,2.0,1.0,5.0,2.0,3.0,2.0,6.0,3.0,4.0,5.0,4.0,1.0,3.0,7.0,6.0,2.0,4.0,2.0,23.0,No,Tier_2
3015,OD223013263509300000,G6M3R18,2021-09-03,Madhya Pradesh,Jabalpur,Footwear,Women's Footwear,4.1,1,550.0,550.0,5%,No,Tier_2,0,0,Yes,EVERLY,9,2021,Weekday,6.309918278226516,Beginning,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,Yes,everyday,Rarely,1.0,very often,5.0,6.0,7.0,4.0,6.0,6.0,5.0,6.0,7.0,7.0,7.0,5.0,7.0,6.0,3.0,6.0,3.0,6.0,6.0,7.0,5.0,4.0,2.0,3.0,7.0,3.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,6.0,4.0,6.0,6.0,6.0,7.0,4.0,5.0,2.0,21.0,No,Tier_2
3016,OD110855672172201000,G6M3R19,2019-11-26,Madhya Pradesh,Jabalpur,Footwear,Men's Footwear,3.8,1,499.0,544.0,5%,No,Tier_2,0,10,No,Shoe,11,2019,Weekday,6.298949246855942,End,Female,Student,Not Married,No,Prefer Not to Say,UPI,Yes,sometimes but not consistent,No,sometimes but not consistent,Rarely,1.0,very often,6.0,5.0,5.0,3.0,5.0,7.0,6.0,7.0,6.0,7.0,6.0,1.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,4.0,4.0,1.0,7.0,3.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,18.0,No,Tier_2
3017,OD306065398720585000,G6M3R19,2020-05-21,Madhya Pradesh,Jabalpur,Audio & Video,Headphones,4.2,1,949.0,949.0,5%,1st Wave,Tier_2,0,0,Yes,JBL,5,2020,Weekday,6.855408798609928,End,Female,Student,Not Married,No,Prefer Not to Say,UPI,Yes,sometimes but not consistent,No,sometimes but not consistent,Rarely,1.0,very often,6.0,5.0,5.0,3.0,5.0,7.0,6.0,7.0,6.0,7.0,6.0,1.0,7.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1.0,1.0,7.0,1.0,1.0,4.0,4.0,1.0,7.0,3.0,4.0,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,18.0,No,Tier_2
3018,OD219998424301322000,G6M3R21,2021-10-19,Haryana,Jind,Computers,Storage,4.4,1,3599.0,3238.0,18%,No,Tier 3,11,0,Yes,WD,10,2021,Weekday,8.08271113423758,Mid,Female,Research Scholar,Not Married,No,Prefer Not to Say,Cash on Delivery,No,sometimes but not consistent,No,sometimes but not consistent,Always,2.0,very often,3.0,4.0,4.0,4.0,5.0,7.0,6.0,6.0,7.0,7.0,7.0,5.0,6.0,5.0,2.0,6.0,6.0,6.0,7.0,7.0,7.0,4.0,6.0,3.0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,7.0,5.0,4.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,24.0,No,Tier 3
3019,OD222989830000957000,G6M3R21,2021-10-01,Haryana,Jind,Footwear,Men's Footwear,4.2,1,959.0,959.0,5%,No,Tier 3,0,0,Yes,PUMA,10,2021,Weekday,6.8658910748834385,Beginning,Female,Research Scholar,Not Married,No,Prefer Not to Say,Cash on Delivery,No,sometimes but not consistent,No,sometimes but not consistent,Always,2.0,very often,3.0,4.0,4.0,4.0,5.0,7.0,6.0,6.0,7.0,7.0,7.0,5.0,6.0,5.0,2.0,6.0,6.0,6.0,7.0,7.0,7.0,4.0,6.0,3.0,6.0,6.0,6.0,7.0,7.0,7.0,5.0,7.0,5.0,4.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,24.0,No,Tier 3
3020,OD120462159739352000,G6M4R5,2021-05-24,Uttar Pradesh,Orai,"Bags, Wallets & Belts",Luggage & Travel,4.4,1,1699.0,1452.0,5%,2nd Wave,Tier 3,15,0,Yes,safari,5,2021,Weekday,7.280697195384741,End,Male,Student,Not Married,No,"Rs. 10,000 – 25,000",UPI,Yes,once or twice a week,No,sometimes but not consistent,Sometimes,2.0,very often,4.0,6.0,7.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,25.0,No,Tier 3
3021,OD119962565168404000,G6M4R5,2020-06-28,Uttar Pradesh,Orai,Footwear,Men's Footwear,4.2,1,1047.0,1047.0,5%,1st Wave,Tier 3,0,0,Yes,puma,6,2020,Weekend,6.953684210870537,End,Male,Student,Not Married,No,"Rs. 10,000 – 25,000",UPI,Yes,once or twice a week,No,sometimes but not consistent,Sometimes,2.0,very often,4.0,6.0,7.0,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,6.0,25.0,No,Tier 3
