,index,Invoice ID,Name,Order Date,State,City,Categories,Subcategories,Ratings,Quantity,MRP,Final Price,GST%%,City_Tier,Discount%,Delivery Fee%,Brand,Sale,Covid,Month,Year,WEEKDAY,Log_Final Price,Time_Month,Gender,Current Job Title,Marital Status,Do you have to care for anyone with chronic illness?,Income (per month),Preferred Mode of Payment,Do you practise meditation? Yes/No,If yes,Do you do any form of exercise?,If yes.1, How often do you volunteer for social-service activities?,Hobbies_Count,How often do you pursue your hobbies?,Collectiv,Life_Satsif,Indiv,LongTermOri,ShortTermOri,Materialism,Spiritualism,EnvBehav,Age,has_child,Lives_in_city_tier,Clusters,More_than_average
2812,3164,FABYZH2100333400,G1M2R1,2021-01-19,Kerala,Malappuram,Computers,Storage,4.4,1,3599.0,3419.0,18%,Tier_2,6,0,Toshiba,No,No,1,2021,Weekday,8.137103389639302,Mid,Male,Engineer,Not Married,No,"Rs. 10,000 – 25,000",Cash on Delivery,Yes,sometimes but not consistent,Yes,sometimes but not consistent,Rarely,2,sometimes,High,Low,Low,High,High,Low,High,Low,24,No,Tier 3,0,Yes
2813,2771,FACSD62100014694,G1M2R2,2020-08-23,Kerala,Kodungallur,Sports,Cricket,3.7,1,364.0,399.71,12%,Tier 3,0,10,MRF,No,1st Wave,8,2020,Weekend,5.990739284168387,End,Male,Engineer,Not Married,No,"Rs. 25,000 – 50,000",UPI,No,No,Yes,sometimes but not consistent,Sometimes,3,Always,High,High,Low,High,Low,Low,Low,Low,26,No,Tier_2,2,Yes
2814,2772,FADZXF2101401017,G1M2R2,2020-10-21,Kerala,Kodungallur,Computers,Laptops,4.5,1,57318.0,54990.0,18%,Tier 3,5,0,MSI,Yes,1st Wave,10,2020,Weekday,10.91490662950186,End,Male,Engineer,Not Married,No,"Rs. 25,000 – 50,000",UPI,No,No,Yes,sometimes but not consistent,Sometimes,3,Always,High,High,Low,High,Low,Low,Low,Low,26,No,Tier_2,2,Yes
2815,2773,FADC0O2100035131,G1M2R2,2020-11-13,Kerala,Kodungallur,Home & Kitchen,Home Appliances,4.0,1,979.0,979.0,18%,Tier 3,0,0,ACTIVA,Yes,No,11,2020,Weekday,6.88653164253051,Mid,Male,Engineer,Not Married,No,"Rs. 25,000 – 50,000",UPI,No,No,Yes,sometimes but not consistent,Sometimes,3,Always,High,High,Low,High,Low,Low,Low,Low,26,No,Tier_2,2,Yes
2816,2774,FACOOG2100034590,G1M2R2,2020-11-13,Kerala,Kodungallur,Health & Personal Care Appliances,Health Care,4.3,1,499.0,499.0,12%,Tier 3,0,0,Dr.,Yes,No,11,2020,Weekday,6.212606095751519,Mid,Male,Engineer,Not Married,No,"Rs. 25,000 – 50,000",UPI,No,No,Yes,sometimes but not consistent,Sometimes,3,Always,High,High,Low,High,Low,Low,Low,Low,26,No,Tier_2,2,Yes
2817,2775,FADZXF2101584063,G1M2R2,2020-11-13,Kerala,Kodungallur,Audio & Video,Headphones,4.3,1,999.0,999.0,18%,Tier 3,0,0,Flipkart,Yes,No,11,2020,Weekday,6.906754778648554,Mid,Male,Engineer,Not Married,No,"Rs. 25,000 – 50,000",UPI,No,No,Yes,sometimes but not consistent,Sometimes,3,Always,High,High,Low,High,Low,Low,Low,Low,26,No,Tier_2,2,Yes
2818,2776,FAC13H2100016687,G1M2R2,2021-01-27,Kerala,Kodungallur,Sports,Badminton,3.8,1,699.0,699.0,12%,Tier 3,0,0,Hipkoo,Yes,No,1,2021,Weekday,6.54965074223381,End,Male,Engineer,Not Married,No,"Rs. 25,000 – 50,000",UPI,No,No,Yes,sometimes but not consistent,Sometimes,3,Always,High,High,Low,High,Low,Low,Low,Low,26,No,Tier_2,2,Yes
2819,2777,FAEWI72104293657,G1M2R2,2021-10-03,Kerala,Kodungallur,Mobiles & Accessories,Mobiles,4.3,1,6999.0,6999.0,18%,Tier 3,0,0,POCO,No,No,10,2021,Weekend,8.85352256068954,Beginning,Male,Engineer,Not Married,No,"Rs. 25,000 – 50,000",UPI,No,No,Yes,sometimes but not consistent,Sometimes,3,Always,High,High,Low,High,Low,Low,Low,Low,26,No,Tier_2,2,Yes
2820,2779,FABS812200001131,G1M2R2,2021-06-19,Kerala,Kodungallur,Computers,Computer Peripherals,3.8,1,1080.0,1080.0,18%,Tier 3,0,0,Seagate,No,No,6,2021,Weekend,6.984716320118266,Mid,Male,Engineer,Not Married,No,"Rs. 25,000 – 50,000",UPI,No,No,Yes,sometimes but not consistent,Sometimes,3,Always,High,High,Low,High,Low,Low,Low,Low,26,No,Tier_2,2,Yes
2821,2780,FAC9462200088382,G1M2R3,2021-02-04,Kerala,Kodungallur,Beauty and Grooming,Makeup,3.7,1,175.0,175.0,18%,Tier 3,0,0,MAYBELLINE,Yes,2nd Wave,2,2021,Weekday,5.1647859739235145,Beginning,Female,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,No,No,No,Sometimes,3,very often,High,Low,Low,High,Low,Low,Low,High,23,No,Tier 3,0,No
2822,2781,FAB3FN2200002447,G1M2R3,2021-07-09,Kerala,Malappuram,Mobiles & Accessories,Mobile Accessories,4.2,1,299.0,299.0,18%,Tier_2,0,0,Accesorios,No,No,7,2021,Weekday,5.700443573390687,Beginning,Female,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,No,No,No,Sometimes,3,very often,High,Low,Low,High,Low,Low,Low,High,23,No,Tier 3,0,No
2823,2783,FAA58U2200002797,G1M2R3,2021-04-10,Kerala,Malappuram,Footwear,Men's Footwear,4.0,1,246.0,246.0,5%,Tier_2,0,0,Deas,No,No,4,2021,Weekend,5.5053315359323625,Mid,Female,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,No,No,No,Sometimes,3,very often,High,Low,Low,High,Low,Low,Low,High,23,No,Tier 3,0,No
2824,2784,FAIIXH2200000591,G1M2R3,2021-05-10,Kerala,Malappuram,Home Decor,Clocks,2.0,1,528.0,528.0,12%,Tier_2,0,0,AJANTA,No,No,5,2021,Weekday,6.269096283706261,Mid,Female,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,No,No,No,Sometimes,3,very often,High,Low,Low,High,Low,Low,Low,High,23,No,Tier 3,0,No
2825,2785,FADAW52100003642,G1M2R4,2020-10-22,Kerala,Kozhikode,Mobiles & Accessories,Mobile Accessories,4.0,1,299.0,332.9,18%,Tier_2,0,12,Loffar,No,1st Wave,10,2020,Weekday,5.807842144580979,End,Male,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,I have never tried.,Yes,sometimes but not consistent,Sometimes,1,very often,High,High,Low,Low,Low,Low,High,High,17,No,Tier 3,0,No
2826,2786,FACUE62100030232,G1M2R4,2020-03-11,Kerala,KOzhikode,Mobiles & Accessories,Mobile Accessories,4.3,1,243.0,276.9,18%,Tier 3,0,14,INDICRAFT,Yes,No,3,2020,Weekday,5.623656430176916,Mid,Male,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,I have never tried.,Yes,sometimes but not consistent,Sometimes,1,very often,High,High,Low,Low,Low,Low,High,High,17,No,Tier 3,0,No
2827,2787,FAD8BR2100025777,G1M2R4,2021-01-20,Kerala,Kozhikode,Audio & Video,Speakers,3.9,1,647.0,687.68,18%,Tier_2,0,7,F,No,No,1,2021,Weekday,6.5333236134541455,End,Male,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,I have never tried.,Yes,sometimes but not consistent,Sometimes,1,very often,High,High,Low,Low,Low,Low,High,High,17,No,Tier 3,0,No
2828,2788,FADZ0V2100296184,G1M2R4,2021-01-24,Kerala,Kozhikode,Audio & Video,Headphones,4.3,1,349.0,349.0,18%,Tier_2,0,0,boAt,Yes,No,1,2021,Weekend,5.855071922202427,End,Male,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,I have never tried.,Yes,sometimes but not consistent,Sometimes,1,very often,High,High,Low,Low,Low,Low,High,High,17,No,Tier 3,0,No
2829,2789,FAFJ8F2100012508,G1M2R4,2021-01-24,Kerala,Kozhikode,Mobiles & Accessories,Mobile Accessories,4.4,1,224.0,224.0,12%,Tier_2,0,0,GrooZ,Yes,No,1,2021,Weekend,5.4116460518550396,End,Male,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,I have never tried.,Yes,sometimes but not consistent,Sometimes,1,very often,High,High,Low,Low,Low,Low,High,High,17,No,Tier 3,0,No
2830,2790,FAAXSQ2100026125,G1M2R4,2021-08-02,Kerala,Kozhikode,Mobiles & Accessories,Mobile Accessories,4.5,1,271.0,311.68,18%,Tier_2,0,16,My,Yes,No,8,2021,Weekday,5.74197702045417,Beginning,Male,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,I have never tried.,Yes,sometimes but not consistent,Sometimes,1,very often,High,High,Low,Low,Low,Low,High,High,17,No,Tier 3,0,No
2831,2791,FADZ4P2200027361,G1M2R4,2021-05-05,Kerala,Kozhikode,Audio & Video,Headphones,4.3,1,389.0,389.0,18%,Tier_2,11,11,boAt,Yes,2nd Wave,5,2021,Weekday,5.963579343618446,Beginning,Male,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,I have never tried.,Yes,sometimes but not consistent,Sometimes,1,very often,High,High,Low,Low,Low,Low,High,High,17,No,Tier 3,0,No
2832,2792,FAH23O2200004056,G1M2R4,2021-08-18,Kerala,Kozhikode,Audio & Video,Headphones,4.2,1,899.0,899.0,18%,Tier_2,0,0,CosmicByte,No,No,8,2021,Weekday,6.80128303447162,Mid,Male,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,I have never tried.,Yes,sometimes but not consistent,Sometimes,1,very often,High,High,Low,Low,Low,Low,High,High,17,No,Tier 3,0,No
2833,2793,FACYD02200032884,G1M2R4,2021-09-14,Kerala,Kozhikode,Industrial & Scientific Supplies,Safety Products,4.0,1,239.0,239.0,12%,Tier_2,0,0,3M,No,No,9,2021,Weekday,5.476463551931511,Mid,Male,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,I have never tried.,Yes,sometimes but not consistent,Sometimes,1,very often,High,High,Low,Low,Low,Low,High,High,17,No,Tier 3,0,No
2834,3165,FAEWJX2200578089,G1M2R4,2021-07-20,Kerala,Kozhikode,Audio & Video,Headphones,4.3,1,439.0,439.0,18%,Tier_2,10,10,boAt,No,No,7,2021,Weekday,6.0844994130751715,End,Male,Student,Not Married,No,Prefer Not to Say,Cash on Delivery,No,I have never tried.,Yes,sometimes but not consistent,Sometimes,1,very often,High,High,Low,Low,Low,Low,High,High,17,No,Tier 3,0,No
2835,2794,FABACH1900300599,G1M2R5,2019-01-14,Maharashtra,Pune,Beauty and Grooming,Hair Care and Accessory,4.0,1,130.0,130.0,18%,Tier_1,0,0,Gatsby,No,No,1,2019,Weekday,4.867534450455582,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2836,2795,FAAAHN1901333247,G1M2R5,2019-01-14,Maharashtra,Pune,Beauty and Grooming,Fragrances,4.1,1,161.0,161.0,18%,Tier_1,0,0,Park,No,No,1,2019,Weekday,5.081404364984463,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2837,2796,FAB17B1900353846,G1M2R5,2019-01-14,Maharashtra,Pune,Beauty and Grooming,Body & Face Skin Care,4.3,1,99.0,99.0,18%,Tier_1,0,0,Nivea,No,No,1,2019,Weekday,4.59511985013459,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2838,2797,FABTS31900007314,G1M2R5,2019-01-14,Maharashtra,Pune,"Kitchen, Cookware & Serveware","Lunch Boxes, Bottles and Flasks",4.5,1,181.0,229.31,18%,Tier_1,0,27,Cello,No,No,1,2019,Weekday,5.435074799902897,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2839,2798,FAB17B1900502242,G1M2R5,2019-08-02,Maharashtra,Pune,Audio & Video,Headphones,3.5,1,899.0,899.0,18%,Tier_1,0,0,Skullcandy,No,No,8,2019,Weekday,6.80128303447162,Beginning,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2840,2799,FABFV82000001006,G1M2R5,2019-06-26,Maharashtra,Pune,Health Care,Beauty and Grooming,4.2,1,539.0,539.0,18%,Tier_1,0,0,Nakpro,No,No,6,2019,Weekday,6.289715570908998,End,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2841,2800,FAB5X12000181958,G1M2R5,2019-03-07,Maharashtra,Pune,Audio & Video,Headphones,4.2,1,1399.0,1399.0,18%,Tier_1,0,0,boAt,No,No,3,2019,Weekday,7.243512974665482,Beginning,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2842,2801,FABACH2000204900,G1M2R5,2019-08-08,Maharashtra,Pune,Audio & Video,Headphones,4.1,1,999.0,999.0,18%,Tier_1,0,0,JBL,No,No,8,2019,Weekday,6.906754778648554,Beginning,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2843,2802,FAB3112000012086,G1M2R5,2019-09-14,Maharashtra,Pune,Clothing and Accessories,"Bags, Wallets & Belts",4.2,1,935.0,935.0,18%,Tier_1,0,0,Crew,No,No,9,2019,Weekend,6.840546529288687,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2844,2803,FABZZQ2000224829,G1M2R5,2019-01-12,Maharashtra,Pune,Footwear,Men's Footwear,4.0,1,898.0,898.0,18%,Tier_1,0,0,Bond,No,No,1,2019,Weekend,6.8001700683022,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2845,2804,FAAAHN2003216025,G1M2R5,2020-01-13,Maharashtra,Pune,Beauty and Grooming,Hair Care and Accessory,4.3,1,164.0,164.0,18%,Tier_1,0,0,Pantene,No,No,1,2020,Weekday,5.099866427824199,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2846,2805,FAAAV92003208999,G1M2R5,2020-01-13,Maharashtra,Pune,Health Care,Beauty and Grooming,4.3,1,179.0,179.0,18%,Tier_1,0,0,Pantene,No,No,1,2020,Weekday,5.187385805840755,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2847,2806,FACM4M2000013807,G1M2R5,2020-01-13,Maharashtra,Pune,Clothing and Accessories,Clothing Accessories,4.0,1,249.0,249.0,5%,Tier_1,0,0,Glinto,No,No,1,2020,Weekday,5.517452896464707,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2848,2807,FADM3F2000000235,G1M2R5,2020-01-13,Maharashtra,Pune,Beauty and Grooming,Hair Care and Accessory,4.4,1,146.0,212.0,0%,Tier_1,0,46,Himalaya,No,No,1,2020,Weekday,5.356586274672012,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2849,2808,FABPEU2000154960,G1M2R5,2020-01-13,Maharashtra,Pune,Footwear,Women's Footwear,4.3,1,539.0,539.0,5%,Tier_1,0,0,Sparx,No,No,1,2020,Weekday,6.289715570908998,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2850,2809,FAEWJX2100821710,G1M2R5,2020-11-25,Maharashtra,Pune,Gaming,Gaming Accessories,4.5,1,549.0,549.0,18%,Tier_1,0,0,Flipkart,No,No,11,2020,Weekday,6.3080984415095305,End,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2851,2810,FACOWG2100031937,G1M2R5,2020-12-12,Maharashtra,Pune,Mobiles & Accessories,Mobile Accessories,4.1,1,189.0,189.0,18%,Tier_1,0,0,Hello,No,No,12,2020,Weekend,5.241747015059643,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2852,2811,FADQKV2100186253,G1M2R5,2020-12-12,Maharashtra,Pune,Beauty and Grooming,Fragrances,4.4,1,150.0,150.0,18%,Tier_1,0,0,Envy,No,No,12,2020,Weekend,5.0106352940962555,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2853,2812,FACHDQ2100046144,G1M2R5,2020-12-12,Maharashtra,Pune,Mobiles & Accessories,Mobile Accessories,4.1,1,178.0,178.0,12%,Tier_1,0,0,kMP,No,No,12,2020,Weekend,5.181783550292085,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2854,2813,FAE3ZV2100282228,G1M2R5,2021-01-23,Maharashtra,Pune,Mobiles & Accessories,Mobiles,3.8,1,7999.0,7999.0,18%,Tier_1,0,0,POCO,Yes,No,1,2021,Weekend,8.987071812848821,End,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2855,2814,FAEWI72103113155,G1M2R5,2021-01-23,Maharashtra,Pune,Mobiles & Accessories,Mobile Accessories,4.0,1,388.0,291.0,18%,Tier_1,25,0,Flipkart,Yes,No,1,2021,Weekend,5.673323267171493,End,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2856,2815,FAD57J2200003274,G1M2R5,2021-04-25,Maharashtra,Pune,Clothing and Accessories,Bottomwear,4.2,1,519.0,493.0,5%,Tier_1,6,0,HIGHLANDER,No,2nd Wave,4,2021,Weekend,6.20050917404269,End,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2857,3166,FAA3LZ1900196910,G1M2R5,2019-01-14,Maharashtra,Pune,Clothing and Accessories,Clothing Accessories,4.3,1,142.0,142.0,18%,Tier_1,0,0,ADIDAS,No,No,1,2019,Weekday,4.955827057601261,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,No,sometimes but not consistent,Rarely,2,sometimes,High,Low,High,High,High,High,Low,High,24,No,Tier_1,2,Yes
2858,2818,FABS672100029097,G1M2R6,2021-01-14,Maharashtra,Pune,"Bags, Wallets & Belts",Bags & Backpacks,4.2,1,539.0,572.9,18%,Tier_1,0,7,Wesley,No,No,1,2021,Weekday,6.350711181414532,Mid,Male,Nursing,Not Married,No,"Rs. 10,000 – 25,000",Cash on Delivery,No,I have never tried.,No,sometimes but not consistent,Always,1,Always,High,Low,High,High,High,High,High,High,28,No,Tier_2,2,No
2859,2819,FACMR12100042193,G1M2R6,2021-03-22,Maharashtra,Pune,Home & Kitchen,"Bags, Wallets & Belts",3.6,1,373.0,406.9,18%,Tier_1,0,10,U,No,2nd Wave,3,2021,Weekday,6.008567455007644,End,Male,Nursing,Not Married,No,"Rs. 10,000 – 25,000",Cash on Delivery,No,I have never tried.,No,sometimes but not consistent,Always,1,Always,High,Low,High,High,High,High,High,High,28,No,Tier_2,2,No
2860,2820,FACQM42100002168,G1M2R6,2021-03-22,Maharashtra,Pune,Pens & Stationery,Office Supplies,4.2,1,389.0,485.61,18%,Tier_1,0,25,VCR,No,2nd Wave,3,2021,Weekday,6.185405832613979,End,Male,Nursing,Not Married,No,"Rs. 10,000 – 25,000",Cash on Delivery,No,I have never tried.,No,sometimes but not consistent,Always,1,Always,High,Low,High,High,High,High,High,High,28,No,Tier_2,2,No
2861,2821,FACQM42100002174,G1M2R6,2021-03-23,Maharashtra,Pune,Pens & Stationery,Office Supplies,4.2,1,389.0,485.61,18%,Tier_1,0,25,VCR,No,2nd Wave,3,2021,Weekday,6.185405832613979,End,Male,Nursing,Not Married,No,"Rs. 10,000 – 25,000",Cash on Delivery,No,I have never tried.,No,sometimes but not consistent,Always,1,Always,High,Low,High,High,High,High,High,High,28,No,Tier_2,2,No
2862,2822,FAEMH02100000638,G1M2R6,2021-03-23,Maharashtra,Pune,Home Improvement,Lawn and Gardening,3.7,1,1039.0,1072.9,18%,Tier_1,0,4,Plantex,No,2nd Wave,3,2021,Weekday,6.978120541642701,End,Male,Nursing,Not Married,No,"Rs. 10,000 – 25,000",Cash on Delivery,No,I have never tried.,No,sometimes but not consistent,Always,1,Always,High,Low,High,High,High,High,High,High,28,No,Tier_2,2,No
2863,2823,FACMR12100042345,G1M2R6,2021-03-23,Maharashtra,Pune,Home & Kitchen,"Bags, Wallets & Belts",3.6,1,373.0,406.9,18%,Tier_1,0,10,U,No,2nd Wave,3,2021,Weekday,6.008567455007644,End,Male,Nursing,Not Married,No,"Rs. 10,000 – 25,000",Cash on Delivery,No,I have never tried.,No,sometimes but not consistent,Always,1,Always,High,Low,High,High,High,High,High,High,28,No,Tier_2,2,No
2864,2824,FAEY4K2100002546,G1M2R6,2021-03-23,Maharashtra,Pune,Pens & Stationery,Office Supplies,4.0,1,180.0,213.9,18%,Tier_1,0,19,SAMRAT,No,2nd Wave,3,2021,Weekday,5.36550861608836,End,Male,Nursing,Not Married,No,"Rs. 10,000 – 25,000",Cash on Delivery,No,I have never tried.,No,sometimes but not consistent,Always,1,Always,High,Low,High,High,High,High,High,High,28,No,Tier_2,2,No
2865,2825,FACT6B2100030414,G1M2R7,2020-10-21,Gujarat,Surat,Clothing and Accessories,Bottomwear,4.2,1,709.0,709.0,18%,Tier_2,0,0,Checkersbay,Yes,1st Wave,10,2020,Weekday,6.5638555265321274,End,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,Yes,sometimes but not consistent,Rarely,1,sometimes,High,Low,Low,Low,Low,Low,Low,High,22,No,Tier_2,2,No
2866,2827,FAEWI72201231537,G1M2R7,2021-05-18,Karnataka,Bengaluru,Audio & Video,Headphones,4.3,1,1999.0,1999.0,18%,Tier_1,0,0,OnePlus,No,2nd Wave,5,2021,Weekday,7.6004023345004,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,Yes,sometimes but not consistent,Rarely,1,sometimes,High,Low,Low,Low,Low,Low,Low,High,22,No,Tier_2,2,No
2867,2828,FAEWI72201298782,G1M2R7,2021-05-18,Karnataka,Bengaluru,Audio & Video,Headphones,4.3,1,1999.0,1999.0,18%,Tier_1,0,0,OnePlus,No,2nd Wave,5,2021,Weekday,7.6004023345004,Mid,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,Yes,sometimes but not consistent,Rarely,1,sometimes,High,Low,Low,Low,Low,Low,Low,High,22,No,Tier_2,2,No
2868,2829,FAC3R92200053371,G1M2R7,2021-05-27,Karnataka,Bengaluru,Home & Kitchen,Home Appliances,4.3,1,13240.0,11724.0,18%,Tier_1,12,0,Whirlpool,No,2nd Wave,5,2021,Weekday,9.369393301830783,End,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,Yes,sometimes but not consistent,Rarely,1,sometimes,High,Low,Low,Low,Low,Low,Low,High,22,No,Tier_2,2,No
2869,2830,FAA53J2200001935,G1M2R7,2021-06-20,Karnataka,Bengaluru,"Kitchen, Cookware & Serveware",Tableware & Dinnerware,4.2,1,577.0,579.12,18%,Tier_1,5,5,KenBerry,No,No,6,2021,Weekend,6.361509709984886,End,Male,Student,Not Married,No,Prefer Not to Say,UPI,No,I have never tried.,Yes,sometimes but not consistent,Rarely,1,sometimes,High,Low,Low,Low,Low,Low,Low,High,22,No,Tier_2,2,No
2870,2831,FABYV52100042659,G1M2R8,2020-06-18,Karnataka,Malappuram,Audio & Video,Headphones,3.8,1,2999.0,2999.0,18%,Tier_2,0,0,Realme,No,1st Wave,6,2020,Weekday,8.00603417874901,Mid,Male,Video editor ,Not Married,No,Prefer Not to Say,Cash on Delivery,No,No,Yes,sometimes but not consistent,Sometimes,1,sometimes,High,Low,Low,High,Low,Low,Low,High,23,No,Tier_2,2,No
2871,2832,FAC7XD2101898759,G1M2R8,2020-08-23,Karnataka,Malappuram,Home & Kitchen,Kitchen Appliances,4.2,1,899.0,854.0,18%,Tier_2,6,0,Butterfly,No,1st Wave,8,2020,Weekend,6.74993119378857,End,Male,Video editor ,Not Married,No,Prefer Not to Say,Cash on Delivery,No,No,Yes,sometimes but not consistent,Sometimes,1,sometimes,High,Low,Low,High,Low,Low,Low,High,23,No,Tier_2,2,No
2872,2833,FAD80S2200002511,G1M2R8,2021-05-04,Karnataka,Malappuram,Footwear,Men's Footwear,4.2,1,599.0,599.0,5%,Tier_2,0,0,Arivo,No,2nd Wave,5,2021,Weekday,6.395261598115449,Beginning,Male,Video editor ,Not Married,No,Prefer Not to Say,Cash on Delivery,No,No,Yes,sometimes but not consistent,Sometimes,1,sometimes,High,Low,Low,High,Low,Low,Low,High,23,No,Tier_2,2,No
2873,2834,FABF8U1900159041,G1M2R9,2019-02-27,Kerala,Anakkayam,Mobiles & Accessories,Mobile Accessories,4.9,1,332.9,299.0,18%,Tier 3,11,0,SHINESTAR.,No,No,2,2019,Weekday,5.700443573390687,End,Male,Student,Not Married,No,"Rs. 10,000 – 25,000",UPI,No,sometimes but not consistent,Yes,everyday,Sometimes,2,very often,High,Low,Low,High,High,Low,Low,High,24,No,Tier_1,0,Yes
